11	70,107,114,220,227,261,279,287,310,349,401,439,455,467,472,475,478,485,490,497,500,503,504,520,544,614,619,637,643,655,658,679,703,713,727,765,784,787,789,813,854,902,917,927,1011,1027,1120,1170,1180,1181,1209,1259,1278,1288,1307,1311,1318,1342,1355,1363,1456,1472,1474,1535,1550,1571,1590,1600,1648,1671,1676,1700,1830,1934,2070,2085,2112,2150,2164,2253,2283,2334,2357,2358,2401,2411,2426,2430,2436,2442,2561,2647,2705,2774,2777,2836,2884,2895,2920,3005,3061,3096,3509,3549,3612,3691,3697,3757,3853,3933,4035,4208,4260,4270,4296,4324,4385,4467,4495,4509,4514,4523,4590,4646,4980,5140,5153,5268,5489,5527,5702,5774,5803,6000,6858,7590,7712,7751,7761,7769,7884,8085,8220,8569,9086,9440,10576,10708,10868,13387
12	148,163,210,280,298,320,321,328,350,372,382,408,460,484,517,569,572,588,595,617,627,633,659,660,664,669,724,738,767,770,772,777,780,788,838,857,867,868,890,904,984,1032,1057,1064,1079,1101,1105,1119,1129,1154,1178,1211,1228,1273,1275,1313,1316,1319,1333,1347,1448,1530,1639,1649,1660,1672,1694,1705,1754,1783,1791,1793,1795,1798,1816,1821,1825,1838,1849,1862,1878,2054,2058,2063,2089,2124,2184,2229,2233,2284,2331,2367,2448,2460,2472,2493,2542,2626,2667,2692,2722,2762,2773,2818,2897,2909,2976,2979,3028,3043,3101,3111,3147,3222,3250,3256,3289,3305,3364,3379,3436,3488,3551,3712,3715,3729,3752,3912,4021,4032,4096,4133,4359,4703,4716,4854,4935,4944,5020,5033,5285,5370,5386,5434,5487,5526,5862,6075,6082,6215,6218,6306,6511,6552,6644,6763,6913,6928,7069,7336,7570,8070,8400,8601,8838,8966,9143,9204,9599,10656,10754,11277,11321,12625,13972,14807,15082,15325,16375,16795
13	323,369,452,464,495,561,568,576,584,657,711,725,740,744,827,876,905,931,939,968,983,997,1025,1072,1075,1093,1135,1175,1177,1183,1184,1238,1240,1297,1300,1303,1325,1337,1414,1437,1439,1476,1523,1595,1608,1626,1684,1715,1741,1751,1774,1777,1786,1810,1841,1853,1879,1882,1890,1903,1936,1948,1962,1967,1976,1987,2010,2013,2026,2077,2149,2158,2188,2191,2207,2227,2258,2272,2323,2368,2373,2374,2381,2382,2395,2404,2407,2441,2461,2520,2548,2560,2619,2682,2687,2708,2716,2729,2776,2785,2823,2841,2856,2865,2867,2887,2891,2977,2984,2995,3049,3060,3063,3064,3080,3085,3098,3134,3193,3200,3236,3288,3324,3402,3423,3469,3483,3588,3591,3599,3617,3632,3653,3663,3669,3696,3711,3723,3741,3762,3765,3792,3807,3814,3818,3827,3838,3862,3896,3900,3922,3938,3947,3948,3956,3958,3987,3998,4093,4098,4197,4219,4231,4269,4321,4325,4329,4333,4376,4408,4431,4457,4540,4635,4667,4695,4718,4723,4819,4988,5015,5059,5093,5131,5162,5212,5239,5359,5522,5656,5819,5842,5892,5948,5987,6070,6095,6106,6123,6158,6162,6180,6217,6316,6392,6461,6518,6528,6647,6677,6740,6892,6909,6950,6984,7100,7236,7254,7276,7517,7538,7579,7662,7680,7684,7736,7750,7926,8292,8295,8352,8560,8572,8668,8705,8714,8763,9201,9208,9221,9367,9444,9450,9651,9673,9693,9866,10029,10197,10212,10276,10403,10537,10727,10907,10936,11067,11649,11915,12287,12581,12956,12967,13674,14293,14722,14811,15728,16844,16979,17143,17828
14	424,441,459,624,626,692,696,743,757,800,842,950,955,970,991,1060,1078,1196,1284,1308,1317,1345,1379,1382,1405,1413,1424,1442,1445,1462,1464,1541,1564,1592,1603,1633,1651,1656,1677,1687,1701,1733,1818,1824,1832,1856,1857,1867,1881,1963,1999,2001,2005,2030,2031,2036,2043,2051,2055,2081,2092,2094,2120,2127,2130,2137,2171,2172,2206,2288,2292,2298,2303,2310,2338,2340,2369,2427,2444,2478,2487,2499,2506,2562,2636,2670,2675,2712,2740,2770,2821,2876,2878,2908,2911,2921,2991,3074,3124,3213,3254,3268,3296,3362,3399,3406,3412,3445,3464,3482,3490,3504,3527,3531,3623,3641,3654,3673,3702,3738,3747,3835,3864,3898,3920,3921,3968,3992,4011,4044,4056,4075,4152,4157,4190,4253,4273,4278,4315,4352,4442,4452,4577,4599,4600,4616,4676,4727,4749,4750,4760,4837,4853,4893,4931,4950,4991,5062,5082,5100,5118,5148,5204,5220,5228,5231,5287,5425,5459,5461,5470,5544,5548,5606,5618,5673,5711,5747,5773,5777,5896,5912,5919,6054,6181,6257,6272,6274,6305,6680,6786,6824,6841,6843,6853,6876,7017,7170,7271,7380,7933,7937,8170,8659,8706,8899,9020,9413,9657,9699,11543,16346
15	25
16	244,592
17	367,419
18	3075,3232,3320,3322,3480,3822,3855,4156,4159,4174,4193,4207,4366,4440,4566,4602,4611,4623,4645,4779,4789,4829,4867,4990,5008,5025,5122,5125,5139,5155,5169,5276,5280,5392,5400,5432,5507,5552,5615,5646,5691,5694,5696,5697,5737,5764,5795,5817,5946,5949,5970,5985,5997,6050,6056,6121,6129,6164,6247,6308,6364,6435,6486,6523,6537,6590,6656,6667,6669,6678,6686,6692,6791,6800,6815,6818,6842,6846,6912,6921,6970,6985,6993,7002,7092,7128,7160,7162,7223,7225,7232,7298,7305,7313,7341,7342,7374,7411,7426,7434,7438,7455,7514,7589,7613,7622,7695,7696,7732,7735,7777,7789,7797,7806,7868,7881,7902,7922,7943,7989,8009,8042,8053,8067,8072,8093,8111,8141,8210,8264,8287,8344,8365,8382,8390,8410,8426,8449,8462,8469,8497,8509,8535,8540,8554,8584,8687,8718,8814,8837,8872,8934,8967,8984,9022,9041,9042,9061,9074,9076,9088,9101,9133,9140,9146,9211,9218,9231,9241,9266,9352,9360,9364,9383,9387,9412,9451,9501,9527,9541,9556,9564,9584,9597,9604,9617,9663,9703,9711,9762,9859,9860,9956,9976,9986,10063,10084,10100,10107,10165,10167,10182,10213,10216,10254,10255,10260,10283,10315,10330,10345,10347,10398,10415,10440,10454,10465,10468,10477,10521,10525,10526,10560,10568,10582,10586,10587,10597,10645,10652,10668,10705,10757,10763,10769,10816,10820,10825,10859,10866,10880,10904,10941,10955,10970,11019,11060,11063,11115,11135,11155,11170,11178,11199,11225,11252,11280,11281,11282,11304,11308,11326,11347,11365,11428,11452,11485,11515,11537,11578,11607,11623,11694,11697,11698,11701,11714,11719,11736,11758,11774,11777,11788,11802,11864,11869,11880,11905,11919,11974,11984,11996,12046,12116,12125,12134,12142,12153,12157,12170,12187,12190,12196,12208,12210,12254,12259,12286,12308,12310,12319,12345,12350,12355,12389,12432,12439,12444,12453,12464,12539,12559,12578,12585,12589,12660,12739,12740,12745,12767,12787,12791,12866,12877,12891,12911,12925,12937,12991,13001,13024,13105,13127,13137,13143,13148,13163,13177,13185,13187,13201,13232,13332,13336,13338,13342,13361,13442,13484,13508,13537,13554,13561,13649,13660,13666,13685,13710,13733,13755,13759,13761,13762,13799,13871,13872,13881,13888,14021,14039,14047,14110,14135,14162,14231,14264,14336,14381,14410,14441,14476,14480,14486,14511,14533,14591,14705,14752,14779,14784,14796,14820,14829,14867,14896,14908,14913,14920,14932,14979,14989,15055,15069,15079,15084,15091,15092,15126,15168,15200,15271,15274,15286,15347,15370,15385,15395,15427,15431,15474,15496,15523,15628,15680,15690,15734,15777,15784,15788,15817,15854,15878,15885,15928,15958,15991,15998,16047,16077,16084,16180,16183,16206,16212,16213,16231,16256,16332,16335,16351,16354,16364,16426,16517,16576,16596,16624,16644,16692,16696,16746,16801,16806,16807,16833,16884,16893,16899,16936,16950,16975,16977,17051,17066,17132,17134,17191,17209,17210,17221,17223,17247,17266,17300,17305,17327,17338,17370,17452,17462,17501,17545,17548,17635,17655,17662,17672,17696,17753,17764,17796,17861,17922,17924,17954,17974,17975,17979,18014,18046,18051,18095,18145,18289,18291,18298,18309,18320,18343,18353,18434,18435,18512,18560,18619,18627,18632,18641,18651,18712,18732,18834,18842,18871,18886,18891,18906,18959,18960,18972,19021,19027,19028,19032,19091,19102,19122,19138,19192,19222,19243,19329,19357,19389,19427
19	98
20	6
21	77
22	2211,2742,3310,3593,3750,4225,4525,4569,4834,4951,5048,5056,5092,5241,5334,5393,5438,5508,5530,5636,5723,5778,5784,5829,5863,5903,6080,6091,6174,6216,6231,6241,6282,6342,6354,6357,6488,6495,6616,6674,6773,6891,6906,6974,7018,7055,7086,7104,7117,7210,7274,7314,7327,7360,7406,7463,7476,7511,7527,7529,7569,7593,7623,7634,7654,7776,7831,7860,7867,7905,7940,7942,7983,8000,8012,8041,8048,8052,8108,8120,8177,8222,8239,8240,8278,8297,8340,8443,8450,8459,8503,8576,8599,8650,8669,8684,8765,8831,8859,8910,8933,8945,8981,8982,8998,9050,9104,9132,9145,9149,9174,9238,9296,9313,9319,9321,9418,9434,9454,9509,9524,9551,9621,9624,9717,9724,9739,9764,9809,9821,9831,9894,9905,9940,9947,9980,9994,9998,10009,10017,10057,10093,10104,10128,10133,10140,10146,10296,10353,10377,10395,10412,10502,10503,10527,10545,10562,10666,10725,10752,10832,10884,10972,10992,10994,11004,11027,11028,11029,11078,11234,11359,11459,11493,11508,11528,11596,11630,11682,11691,11722,11727,11741,11762,11830,11844,11857,11858,11865,11883,11904,11958,12032,12039,12101,12106,12107,12162,12175,12194,12207,12213,12225,12233,12255,12272,12370,12379,12382,12471,12502,12508,12515,12516,12542,12551,12573,12631,12776,12840,12842,12864,13015,13076,13135,13136,13145,13164,13168,13230,13238,13251,13331,13350,13394,13415,13416,13488,13546,13570,13571,13618,13622,13630,13633,13701,13780,13788,13792,13857,13907,13961,13970,14005,14079,14080,14104,14143,14164,14187,14202,14230,14249,14285,14297,14305,14355,14414,14417,14431,14448,14450,14467,14469,14503,14536,14567,14573,14642,14643,14644,14649,14660,14694,14728,14735,14738,14748,14749,14759,14774,14890,14895,14951,14969,14987,15119,15122,15147,15191,15219,15223,15313,15324,15351,15401,15435,15436,15477,15484,15527,15557,15566,15578,15597,15609,15611,15613,15614,15643,15649,15652,15685,15748,15773,15785,15816,15825,15833,15864,15868,15944,15971,15975,16017,16041,16046,16091,16100,16126,16137,16167,16186,16196,16203,16230,16251,16257,16279,16301,16347,16350,16352,16387,16408,16441,16478,16482,16534,16539,16545,16548,16549,16551,16674,16686,16763,16805,16843,16865,16878,16905,16965,16966,17070,17106,17129,17147,17153,17173,17186,17188,17206,17281,17310,17355,17374,17379,17408,17418,17465,17472,17483,17513,17532,17546,17561,17564,17592,17605,17659,17667,17687,17708,17728,17731,17760,17781,17783,17806,17817,17848,17897,17923,17945,18021,18065,18073,18084,18087,18092,18105,18108,18118,18189,18231,18288,18331,18436,18444,18463,18487,18489,18510,18531,18543,18585,18670,18778,18823,18840,18860,18865,19008,19043,19073,19085,19088,19114,19117,19119,19124,19153,19223,19261,19318,19384,19422,19434,19482,19488,19494,19504,22802,22980,31123
23	72
